6153,Thibault De Smet,250.0,69,silver non-rare,K Beerschot VA,Belgium,1A Pro League (BEL 1)
6154,Seung Ho Paik,450.0,69,silver non-rare,Jeonbuk Hyundai,Korea Republic,K League 1 (KOR 1)
6155,Oussama Haddadi,300.0,69,silver non-rare,Yeni Malatyaspor,Tunisia,Süper Lig (TUR 1)
6156,Nedim Bajrami,3000.0,69,silver non-rare,Empoli,Switzerland,Serie A TIM
6157,Aron Dønnum,300.0,69,silver rare,Standard Liège,Norway,1A Pro League (BEL 1)
6158,Bruce Bvuma,250.0,69,silver non-rare,Kaizer Chiefs,South Africa,South African FL (RSA 1)
6159,Marvin Spielmann,400.0,69,silver non-rare,BSC Young Boys,Switzerland,Raiffeisen Super L. (SUI 1)
6160,Michael Johnston,400.0,69,silver rare,Celtic,Scotland,Scottish Premiership (SPFL)
6161,Morris Schröter,400.0,69,silver rare,Dynamo Dresden,Germany,Bundesliga 2 (GER 2)
6162,Jørgen Strand Larsen,300.0,69,silver non-rare,FC Groningen,Norway,Eredivisie (NED 1)
6163,Juan Alano,750.0,69,silver non-rare,Kashima Antlers,Brazil,Meiji Yasuda J1 (JPN 1)
6164,Ron Schallenberg,10000.0,69,silver non-rare,SC Paderborn 07,Germany,Bundesliga 2 (GER 2)
6165,Christian Ramirez,300.0,69,silver non-rare,Aberdeen,United States,Scottish Premiership (SPFL)
6166,Daleho Irandust,300.0,69,silver non-rare,FC Groningen,Sweden,Eredivisie (NED 1)
6167,Lalas Abubakar,300.0,69,silver non-rare,Colorado Rapids,Ghana,Major League Soccer (MLS)
6168,Carlinhos Junior,450.0,69,silver rare,Shimizu S-Pulse,Brazil,Meiji Yasuda J1 (JPN 1)
6169,Cristian Colmán,500.0,69,silver non-rare,Godoy Cruz,Paraguay,Primera División (ARG 1)
6170,Daniel Schmidt,250.0,69,silver non-rare,Sint-Truiden,Japan,1A Pro League (BEL 1)
6171,Tomoya Inukai,300.0,69,silver non-rare,Kashima Antlers,Japan,Meiji Yasuda J1 (JPN 1)
6172,Sang Ho Na,300.0,69,silver non-rare,FC Seoul,Korea Republic,K League 1 (KOR 1)
6173,Rhian Brewster,300.0,69,silver non-rare,Sheffield Utd,England,EFL Championship (ENG 2)
6174,Leo Weinkauf,400.0,69,silver non-rare,MSV Duisburg,Germany,3. Liga (GER 3)
6175,Sebastian Mai,450.0,69,silver rare,Dynamo Dresden,Germany,Bundesliga 2 (GER 2)
6176,Kevin Broll,450.0,69,silver non-rare,Dynamo Dresden,Germany,Bundesliga 2 (GER 2)
6177,Lucas Possignolo,550.0,69,silver non-rare,Portimonense SC,Brazil,Liga NOS (POR 1)
6178,Umut Bozok,350.0,69,silver non-rare,Kasimpaşa,France,Süper Lig (TUR 1)
6179,Hammershøy-Mistrati,1300.0,69,silver non-rare,Randers FC,Denmark,3F Superliga (DEN 1)
6180,Bevic Moussiti-Oko,300.0,69,silver rare,AC Ajaccio,Congo,Ligue 2 (FRA 2)
6181,Dennis Eckert Ayensa,400.0,69,silver non-rare,FC Ingolstadt,Germany,Bundesliga 2 (GER 2)
6182,Innocent Maela,350.0,69,silver non-rare,Orlando Pirates,South Africa,South African FL (RSA 1)
6183,Przemysław Płacheta,650.0,69,silver rare,Norwich,Poland,Premier League
6184,Tim Handwerker,450.0,69,silver rare,1. FC Nürnberg,Germany,Bundesliga 2 (GER 2)
6185,Oleg Danchenko,300.0,69,silver non-rare,AEK Athens,Ukraine,Hellas Liga (GRE 1)
6186,Dylan Batubinsika,1900.0,69,silver non-rare,FC Famalicão,France,Liga NOS (POR 1)
6187,Cyril Mandouki,400.0,69,silver non-rare,Paris FC,France,Ligue 2 (FRA 2)
6188,Bastien Toma,250.0,69,silver non-rare,KRC Genk,Switzerland,1A Pro League (BEL 1)
6189,Ryan Porteous,350.0,69,silver rare,Hibernian,Scotland,Scottish Premiership (SPFL)
6190,Mohamed Fouzair,200.0,69,silver non-rare,Al Raed,Morocco,MBS Pro League (SAU 1)
6191,Luis Amarilla,300.0,69,liber silver rare,LDU Quito,Paraguay,CONMEBOL Libertadores
6192,Jean-Manuel Mbom,400.0,69,silver non-rare,Werder Bremen,Germany,Bundesliga 2 (GER 2)
6193,Lucas Vera,500.0,69,sudamericana silver rare,Huracán,Argentina,CONMEBOL Sudamericana
6194,Jesus Ferreira,350.0,69,silver rare,FC Dallas,United States,Major League Soccer (MLS)
6195,Yusupha Njie,1300.0,69,silver non-rare,Boavista FC,Gambia,Liga NOS (POR 1)
6196,Dominik Frieser,300.0,69,silver non-rare,Barnsley,Austria,EFL Championship (ENG 2)
6197,Teenage Hadebe,300.0,69,silver non-rare,Houston Dynamo,Zimbabwe,Major League Soccer (MLS)
6198,Jordi Mboula Queralt,650.0,69,silver rare,RCD Mallorca,Spain,LaLiga Santander
6199,Alfa Semedo Esteves,500.0,69,silver non-rare,V. Guimarães,Guinea-Bissau,Liga NOS (POR 1)
6200,Davide Frattesi,550.0,69,silver non-rare,Sassuolo,Italy,Serie A TIM
6201,Panagiotis Tsintotas,300.0,69,silver non-rare,AEK Athens,Greece,Hellas Liga (GRE 1)
6202,Junior Arias,6500.0,69,silver non-rare,Patronato,Uruguay,Primera División (ARG 1)
6203,Dimitrios Kolovetsios,400.0,69,silver non-rare,Kayserispor,Greece,Süper Lig (TUR 1)
6204,Angel Gomes,1100.0,69,silver non-rare,LOSC,England,Ligue 1 Conforama
6205,Giannis Bouzoukis,700.0,69,silver non-rare,Panathinaikos,Greece,Hellas Liga (GRE 1)
6206,Souleymane Diarra,300.0,69,silver non-rare,EA Guingamp,Mali,Ligue 2 (FRA 2)
6207,Giorgi Chakvetadze,1300.0,69,silver non-rare,KAA Gent,Georgia,1A Pro League (BEL 1)
6208,Gabriel Risso Patrón,400.0,69,silver non-rare,Atlético Tucumán,Argentina,Primera División (ARG 1)
6209,Peru Nolaskoain Esnal,850.0,69,silver non-rare,Athletic Club,Spain,LaLiga Santander
6210,Romario Ibarra,200.0,69,silver non-rare,Pachuca,Ecuador,LIGA BBVA MX (MEX 1)
6211,Yassine Meriah,200.0,69,silver non-rare,Al Ain FC,Tunisia,United Emirates L. (UAE 1)
6212,Mateo Retegui,300.0,69,sudamericana silver rare,Talleres,Argentina,CONMEBOL Sudamericana
6213,Federico Gattoni,250.0,69,sudamericana silver rare,San Lorenzo,Argentina,CONMEBOL Sudamericana
6214,Mohamed Dräger,300.0,69,silver non-rare,Nott'm Forest,Tunisia,EFL Championship (ENG 2)
6215,Carlos Miguel Coronel,600.0,69,silver non-rare,NY Red Bulls,Brazil,Major League Soccer (MLS)
6216,Amor Layouni,400.0,69,silver rare,Vålerenga Fotball,Tunisia,Eliteserien (NOR 1)
6217,Fausto Vera,350.0,69,liber silver rare,Argentinos Jrs.,Argentina,CONMEBOL Libertadores
6218,Theerathon Bunmathan,300.0,69,silver non-rare,Yokohama F･M,Thailand,Meiji Yasuda J1 (JPN 1)
6219,Marko Mihojević,400.0,69,silver non-rare,Göztepe,Bosnia and Herzegovina,Süper Lig (TUR 1)
6220,Stephan Ambrosius,400.0,69,silver non-rare,Hamburger SV,Germany,Bundesliga 2 (GER 2)
6221,João Moutinho,300.0,69,silver non-rare,Orlando City,Portugal,Major League Soccer (MLS)
6222,Nathan Ferguson,600.0,69,silver non-rare,Crystal Palace,England,Premier League
6223,Kevin Sessa,450.0,69,silver non-rare,1. FC Heidenheim,Germany,Bundesliga 2 (GER 2)
6224,Hugo Duro Perales,1000.0,69,silver non-rare,Valencia CF,Spain,LaLiga Santander
6225,Igor,650.0,69,silver non-rare,Fiorentina,Brazil,Serie A TIM
6226,Keaton Parks,300.0,69,silver non-rare,New York City FC,United States,Major League Soccer (MLS)
6227,Juan Ignacio Méndez,250.0,69,sudamericana silver rare,Talleres,Argentina,CONMEBOL Sudamericana
6228,Franco Moyano,650.0,69,liber silver rare,Argentinos Jrs.,Argentina,CONMEBOL Libertadores
6229,Agustín Almendra,300.0,69,liber silver rare,Boca Juniors,Argentina,CONMEBOL Libertadores
6230,Yasuto Wakizaka,400.0,69,silver non-rare,Kawasaki-F,Japan,Meiji Yasuda J1 (JPN 1)
6231,Edo Kayembe,300.0,69,silver non-rare,KAS Eupen,Congo DR,1A Pro League (BEL 1)
6232,Gastón Lódico,500.0,69,silver rare,Aldosivi,Argentina,Primera División (ARG 1)
6233,Rafael Barbosa,250.0,69,silver non-rare,CD Tondela,Portugal,Liga NOS (POR 1)
6234,Edwuin Cetré,450.0,69,liber silver rare,Junior,Colombia,CONMEBOL Libertadores
6235,Brandon Bye,300.0,69,silver non-rare,New England,United States,Major League Soccer (MLS)
6236,Chris Mueller,450.0,69,silver non-rare,Orlando City,United States,Major League Soccer (MLS)
6237,Giorgi Kharaishvili,350.0,69,silver non-rare,Ferencvárosi TC,Georgia,Nemzetti Bajnoksag (HUN 1)
6238,Joseph Mora,250.0,69,silver non-rare,D.C. United,Costa Rica,Major League Soccer (MLS)
6239,Kevin Agudelo,650.0,69,silver rare,La Spezia,Colombia,Serie A TIM
6240,Manuel Wintzheimer,300.0,69,silver non-rare,Hamburger SV,Germany,Bundesliga 2 (GER 2)
6241,Rabbi Matondo,1900.0,69,silver rare,Cercle Brugge,Wales,1A Pro League (BEL 1)
6242,Tomás Badaloni,300.0,69,silver non-rare,Godoy Cruz,Argentina,Primera División (ARG 1)
6243,Fernando Andrade,700.0,69,silver non-rare,Al Fayha,Brazil,MBS Pro League (SAU 1)
6244,Kjell Scherpen,1600.0,69,silver rare,Brighton,Netherlands,Premier League
6245,Marco Hiller,500.0,69,silver non-rare,1860 München,Germany,3. Liga (GER 3)
6246,Oussama Darfalou,300.0,69,silver non-rare,Vitesse,Algeria,Eredivisie (NED 1)
6247,Basil Stillhart,350.0,69,silver non-rare,FC St. Gallen,Switzerland,Raiffeisen Super L. (SUI 1)
6248,Jorge Félix,1000.0,69,silver non-rare,Sivasspor,Spain,Süper Lig (TUR 1)
6249,Giannis Masouras,300.0,69,silver rare,Sparta Rotterdam,Greece,Eredivisie (NED 1)
6250,Christoph Kobald,650.0,69,silver non-rare,Karlsruher SC,Austria,Bundesliga 2 (GER 2)
6251,Eladio Zorrilla Jiménez,300.0,69,silver non-rare,CD Tenerife,Spain,LaLiga SmartBank (ESP 2)
6252,Lennart Czyborra,650.0,69,silver rare,Bielefeld,Germany,Bundesliga
6253,Maximiliano Comba,400.0,69,sudamericana silver rare,Newell's,Argentina,CONMEBOL Sudamericana
6254,Diego Cristiano Evaristo,550.0,69,silver non-rare,Kashima Antlers,Brazil,Meiji Yasuda J1 (JPN 1)
6255,Ian Poveda,600.0,69,silver non-rare,Blackburn Rovers,England,EFL Championship (ENG 2)
6256,Lucas Perrin,600.0,69,silver non-rare,Strasbourg,France,Ligue 1 Conforama
6257,Adalberto Carrasquilla,300.0,69,silver non-rare,Houston Dynamo,Panama,Major League Soccer (MLS)
6258,James Garner,350.0,69,silver non-rare,Nott'm Forest,England,EFL Championship (ENG 2)
6259,Silvester van der Water,750.0,69,silver non-rare,Orlando City,Netherlands,Major League Soccer (MLS)
6260,Allan Gonçalves Sousa,1000.0,69,silver non-rare,Vejle Boldklub,Brazil,3F Superliga (DEN 1)
6261,Ousmane Kanté,300.0,69,silver rare,Paris FC,Guinea,Ligue 2 (FRA 2)
6262,Jesús Jiménez Núñez,850.0,69,silver non-rare,Górnik Zabrze,Spain,Polski Ekstraklasa (POL 1)
6263,Amer Gojak,300.0,69,silver rare,Dinamo Zagreb,Bosnia and Herzegovina,Liga Hrvatska (CRO 1)
6264,Artem Shabanov,300.0,69,silver non-rare,Dynamo Kyiv,Ukraine,Ukrayina Liha (UKR 1)
6265,Othman Boussaid,650.0,69,silver non-rare,FC Utrecht,Belgium,Eredivisie (NED 1)
6266,Senou Coulibaly,350.0,69,silver non-rare,Dijon FCO,Mali,Ligue 2 (FRA 2)
6267,Maxime Busi,300.0,69,silver non-rare,Parma,Belgium,Calcio B (ITA 2)
6268,Santiago Giménez,400.0,69,silver non-rare,Cruz Azul,Mexico,LIGA BBVA MX (MEX 1)
6269,Maximilian Bauer,700.0,69,silver non-rare,Greuther Fürth,Germany,Bundesliga
6270,Güven Yalçın,1300.0,69,silver rare,Beşiktaş,Turkey,Süper Lig (TUR 1)
6271,Adrià Guerrero Aguilar,400.0,69,silver non-rare,FC Zürich,Spain,Raiffeisen Super L. (SUI 1)
6272,James Lawrence,250.0,69,silver non-rare,FC St. Pauli,Wales,Bundesliga 2 (GER 2)
6273,Roberto González Bayón,600.0,69,silver non-rare,Real Betis,Spain,LaLiga Santander
6274,Horacio Calcaterra,350.0,69,liber silver rare,Sporting Cristal,Peru,CONMEBOL Libertadores
6275,Ángelo Preciado,300.0,69,silver rare,KRC Genk,Ecuador,1A Pro League (BEL 1)
6276,Marcelo Weigandt,600.0,69,liber silver rare,Boca Juniors,Argentina,CONMEBOL Libertadores
6277,Daizen Maeda,650.0,69,silver rare,Yokohama F･M,Japan,Meiji Yasuda J1 (JPN 1)
6278,Mathías Suárez,600.0,69,silver non-rare,Montpellier,Uruguay,Ligue 1 Conforama
6279,Federico Girotti,300.0,69,liber silver rare,River Plate,Argentina,CONMEBOL Libertadores
6280,Álvaro Vallés Rosa,350.0,69,silver non-rare,UD Las Palmas,Spain,LaLiga SmartBank (ESP 2)
6281,Jaume Grau Ciscar,700.0,69,silver non-rare,CA Osasuna,Spain,LaLiga Santander
6282,Ismaila Coulibaly,3000.0,69,silver non-rare,K Beerschot VA,Mali,1A Pro League (BEL 1)
6283,Christian Oliva,550.0,69,silver non-rare,Cagliari,Uruguay,Serie A TIM
6284,Matěj Hanousek,300.0,69,silver rare,Wisła Kraków,Czech Republic,Polski Ekstraklasa (POL 1)
6285,Luca Sangalli Fuentes,450.0,69,silver non-rare,Real Sociedad B,Spain,LaLiga SmartBank (ESP 2)
6286,Ahmed Kutucu,300.0,69,silver non-rare,Başakşehir,Turkey,Süper Lig (TUR 1)
6287,Kosuke Onose,250.0,69,silver non-rare,Gamba Osaka,Japan,Meiji Yasuda J1 (JPN 1)
6288,Luis Binks,750.0,69,silver rare,Bologna,England,Serie A TIM
6289,Andrés Martín García,900.0,69,silver non-rare,Rayo Vallecano,Spain,LaLiga Santander
6290,Ignacio Peña Sotorres,750.0,69,silver non-rare,FC Barcelona,Spain,LaLiga Santander
6291,Iván Martos Campillo,450.0,69,silver non-rare,UD Almería,Spain,LaLiga SmartBank (ESP 2)
6292,Federico Navarro,500.0,69,silver non-rare,Chicago Fire,Argentina,Major League Soccer (MLS)
6293,Mohamed Daramy,1200.0,69,silver non-rare,Ajax,Denmark,Eredivisie (NED 1)
6294,Javier Mier Martínez,400.0,69,silver non-rare,R. Oviedo,Spain,LaLiga SmartBank (ESP 2)
6295,Saud Abdulhamid,450.0,69,silver rare,Al Ittihad,Saudi Arabia,MBS Pro League (SAU 1)
6296,Iván Martín Núñez,650.0,69,silver non-rare,D. Alavés,Spain,LaLiga Santander
6297,Campuzano,1500.0,69,silver non-rare,R. Sporting,Spain,LaLiga SmartBank (ESP 2)
6298,Víctor Ruiz Abril,550.0,69,silver rare,FC St. Gallen,Spain,Raiffeisen Super L. (SUI 1)
6299,Lyndon Dykes,400.0,69,silver rare,QPR,Scotland,EFL Championship (ENG 2)
6300,Tatsuya Tanaka,1900.0,69,silver non-rare,Urawa Reds,Japan,Meiji Yasuda J1 (JPN 1)
6301,Julian Araujo,400.0,69,silver non-rare,LA Galaxy,United States,Major League Soccer (MLS)
6302,Valentin Crețu,350.0,69,silver rare,FCSB,Romania,Liga I (ROM 1)
6303,Alexandru Mățan,300.0,69,silver rare,Columbus Crew SC,Romania,Major League Soccer (MLS)
6304,Pavel Maslov,0.0,69,silver non-rare,Spartak Moscow,Russia,League of Russia (RUS 1)
6305,Jérémy Mellot,350.0,69,silver non-rare,CD Tenerife,France,LaLiga SmartBank (ESP 2)
6306,Luca Kilian,700.0,69,silver non-rare,1. FC Köln,Germany,Bundesliga
6307,Dirk Abels,300.0,69,silver non-rare,Sparta Rotterdam,Netherlands,Eredivisie (NED 1)
6308,Enzo Lombardo,700.0,69,silver non-rare,SD Huesca,France,LaLiga SmartBank (ESP 2)
6309,Fortune Makaringe,400.0,69,silver non-rare,Orlando Pirates,South Africa,South African FL (RSA 1)
6310,Álex Bermejo Escribano,350.0,69,silver non-rare,CD Tenerife,Spain,LaLiga SmartBank (ESP 2)
6311,Luis Díaz,400.0,69,silver rare,Columbus Crew SC,Costa Rica,Major League Soccer (MLS)
6312,Brennan Johnson,500.0,69,silver rare,Nott'm Forest,Wales,EFL Championship (ENG 2)
6313,Varol Tasar,550.0,69,silver non-rare,FC Luzern,Germany,Raiffeisen Super L. (SUI 1)
6314,Tommaso Pobega,600.0,69,silver non-rare,Torino,Italy,Serie A TIM
6315,Jeremy Ngakia,650.0,69,silver non-rare,Watford,England,Premier League
6316,Santiago Moreno,350.0,69,silver non-rare,Portland Timbers,Colombia,Major League Soccer (MLS)
6317,Ionuț Panțîru,400.0,69,silver non-rare,FCSB,Romania,Liga I (ROM 1)
6318,Andrei Ciobanu,250.0,69,silver non-rare,FC Farul Constanta,Romania,Liga I (ROM 1)
6319,Zakaria Aboukhlal,250.0,69,silver non-rare,AZ,Morocco,Eredivisie (NED 1)
6320,Aaron Hickey,700.0,69,silver non-rare,Bologna,Scotland,Serie A TIM
6321,Kouadio Manu Koné,1200.0,69,silver non-rare,M'gladbach,France,Bundesliga
6322,Marius Noubissi,300.0,69,silver rare,K Beerschot VA,Cameroon,1A Pro League (BEL 1)
6323,Oğuz Ceylan,400.0,69,silver non-rare,Gaziantep,Turkey,Süper Lig (TUR 1)
6324,Mateo Klimowicz,650.0,69,silver rare,VfB Stuttgart,Germany,Bundesliga
6325,Benedikt Pichler,400.0,69,silver non-rare,Holstein Kiel,Austria,Bundesliga 2 (GER 2)
6326,Tom Krauß,400.0,69,silver non-rare,1. FC Nürnberg,Germany,Bundesliga 2 (GER 2)
6327,John Mary,300.0,69,silver non-rare,Avispa Fukuoka,Cameroon,Meiji Yasuda J1 (JPN 1)
6328,Herbert Bockhorn,650.0,69,silver rare,VfL Bochum,Uganda,Bundesliga
6329,Agustín Rogel,350.0,69,silver non-rare,Estudiantes,Uruguay,Primera División (ARG 1)
6330,Riccieli,500.0,69,silver non-rare,FC Famalicão,Brazil,Liga NOS (POR 1)
6331,Enric Franquesa Dolz,600.0,69,silver non-rare,Levante UD,Spain,LaLiga Santander
6332,David Nemeth,650.0,69,silver rare,1. FSV Mainz 05,Austria,Bundesliga
6333,Paul Omo Mukairu,350.0,69,silver non-rare,Antalyaspor,Nigeria,Süper Lig (TUR 1)
6334,Shinta Appelkamp,500.0,69,silver non-rare,Düsseldorf,Japan,Bundesliga 2 (GER 2)
6335,Yann Gboho,700.0,69,silver non-rare,Vitesse,France,Eredivisie (NED 1)
6336,Facundo Pérez,500.0,69,sudamericana silver rare,Lanús,Argentina,CONMEBOL Sudamericana
6337,Dávid Sigér,400.0,69,silver non-rare,Ferencvárosi TC,Hungary,Nemzetti Bajnoksag (HUN 1)
6338,Giorgos Kyriakopoulos,700.0,69,silver non-rare,Sassuolo,Greece,Serie A TIM
6339,Gilberto Sepúlveda,400.0,69,silver non-rare,Guadalajara,Mexico,LIGA BBVA MX (MEX 1)
6340,Aldair Fuentes,300.0,69,silver rare,CF Fuenlabrada,Peru,LaLiga SmartBank (ESP 2)
6341,Mehdi Zerkane,450.0,69,silver non-rare,Bordeaux,Algeria,Ligue 1 Conforama
6342,Du Jae Won,400.0,69,silver non-rare,Ulsan Hyundai,Korea Republic,K League 1 (KOR 1)
6343,Strahinja Pavlović,600.0,69,silver non-rare,AS Monaco,Serbia,Ligue 1 Conforama
6344,Franco Paredes,400.0,69,liber silver rare,Defensa,Argentina,CONMEBOL Libertadores
6345,Anouar Ait El Hadj,550.0,69,silver rare,RSC Anderlecht,Belgium,1A Pro League (BEL 1)
6346,Patrick William,500.0,69,silver rare,GD Estoril Praia,Brazil,Liga NOS (POR 1)
6347,Marcinho,700.0,69,silver non-rare,Kawasaki-F,Brazil,Meiji Yasuda J1 (JPN 1)
6348,Andrés Andrade,650.0,69,silver non-rare,Bielefeld,Panama,Bundesliga
6349,Ismael Casas Casado,350.0,69,silver non-rare,Málaga CF,Spain,LaLiga SmartBank (ESP 2)
6350,Ramón Enríquez,450.0,69,silver non-rare,Málaga CF,Spain,LaLiga SmartBank (ESP 2)
6351,Brian Rodríguez,700.0,69,silver non-rare,LAFC,Uruguay,Major League Soccer (MLS)
6352,Santiago Pierotti,1200.0,69,silver non-rare,Colón,Argentina,Primera División (ARG 1)
6353,Hernán Novick,300.0,69,liber silver rare,Universitario,Uruguay,CONMEBOL Libertadores
6354,Vitor Eduardo Da Silva,300.0,69,silver non-rare,Shakhtar Donetsk,Brazil,Ukrayina Liha (UKR 1)
6355,Franco Calderón,650.0,69,sudamericana silver rare,Unión,Argentina,CONMEBOL Sudamericana
6356,Atienza,450.0,69,silver non-rare,SD Eibar,Spain,LaLiga SmartBank (ESP 2)
6357,Fran Tudor,1300.0,69,silver rare,Raków Częstochowa,Croatia,Polski Ekstraklasa (POL 1)
6358,Jorge Recalde,300.0,69,liber silver rare,Olimpia,Paraguay,CONMEBOL Libertadores
6359,Mehdi Chahiri,400.0,69,silver non-rare,SM Caen,France,Ligue 2 (FRA 2)
6360,El Bilal Touré,600.0,69,silver non-rare,Stade de Reims,Mali,Ligue 1 Conforama
6361,Pierre Kalulu,850.0,69,silver non-rare,Milan,France,Serie A TIM
6362,Dejan Petrovič,450.0,69,silver non-rare,SK Rapid Wien,Slovenia,Ö Bundesliga (AUT 1)
6363,Agustín Oliveros,250.0,69,silver non-rare,Necaxa,Uruguay,LIGA BBVA MX (MEX 1)
6364,Márton Dárdai,750.0,69,silver non-rare,Hertha Berlin,Germany,Bundesliga
6365,Anton Stach,650.0,69,silver rare,1. FSV Mainz 05,Germany,Bundesliga
6366,Nick Bätzner,900.0,69,silver non-rare,KV Oostende,Germany,1A Pro League (BEL 1)
6367,Matous Trmal,600.0,69,silver non-rare,V. Guimarães,Czech Republic,Liga NOS (POR 1)
6368,Dan Ndoye,4000.0,69,silver non-rare,FC Basel 1893,Switzerland,Raiffeisen Super L. (SUI 1)
6369,Milos Vulic,500.0,69,silver non-rare,Crotone,Serbia,Calcio B (ITA 2)
6370,Jofre Carreras Pagès,800.0,69,silver non-rare,RCD Espanyol,Spain,LaLiga Santander
6371,Hugo Siquet,350.0,69,silver rare,Standard Liège,Belgium,1A Pro League (BEL 1)
6372,Yorbe Vertessen,600.0,69,silver rare,PSV,Belgium,Eredivisie (NED 1)
6373,Juan Iglesias,650.0,69,silver non-rare,Getafe CF,Spain,LaLiga Santander
6374,Konstantin Maradishvili,300.0,69,silver non-rare,Lokomotiv Moscow,Russia,League of Russia (RUS 1)
6375,Samuel Almeida Costa,500.0,69,silver non-rare,UD Almería,Portugal,LaLiga SmartBank (ESP 2)
6376,Erik Jirka,300.0,69,silver non-rare,R. Oviedo,Slovakia,LaLiga SmartBank (ESP 2)
6377,Reo Hatate,650.0,69,silver rare,Kawasaki-F,Japan,Meiji Yasuda J1 (JPN 1)
6378,Moustapha Name,300.0,69,silver non-rare,Paris FC,Senegal,Ligue 2 (FRA 2)
6379,Oleksandr Syrota,350.0,69,silver non-rare,Dynamo Kyiv,Ukraine,Ukrayina Liha (UKR 1)
6380,Arthur Theate,700.0,69,silver non-rare,Bologna,Belgium,Serie A TIM
6381,Pape Ibnou Ba,300.0,69,silver rare,Havre AC,Senegal,Ligue 2 (FRA 2)
6382,Santiago Naveda,400.0,69,silver non-rare,América,Mexico,LIGA BBVA MX (MEX 1)
6383,Chrislain Matsima,700.0,69,silver non-rare,AS Monaco,France,Ligue 1 Conforama
6384,Jan Paul van Hecke,300.0,69,silver non-rare,Blackburn Rovers,Netherlands,EFL Championship (ENG 2)
6385,Yonatan Irrazábal,350.0,69,liber silver rare,Rentistas,Uruguay,CONMEBOL Libertadores
6386,Rodri,600.0,69,silver non-rare,Real Betis,Spain,LaLiga Santander
6387,Freddy Vargas,400.0,69,silver non-rare,FC Dallas,Venezuela,Major League Soccer (MLS)
6388,Vladimir Szilágyi,300.0,69,silver non-rare,Gangwon FC,Serbia,K League 1 (KOR 1)
6389,Tolgahan Acar,5800.0,69,silver non-rare,Giresunspor,Turkey,Süper Lig (TUR 1)
6390,Santamaría,300.0,69,silver non-rare,SD Amorebieta,Spain,LaLiga SmartBank (ESP 2)
6391,Anthony Moris,200.0,69,silver non-rare,Royale Union SG,Luxembourg,1A Pro League (BEL 1)
6392,Alexander Büttner,400.0,69,silver rare,RKC Waalwijk,Netherlands,Eredivisie (NED 1)
6393,Marko Vejinovic,550.0,69,silver rare,Tianjin TEDA,Netherlands,Chinese FA Super L. (CHN 1)
6394,Ibrahima Baldé,450.0,69,silver rare,Giresunspor,Senegal,Süper Lig (TUR 1)
6395,Ivo Pinto,450.0,69,silver non-rare,Fortuna Sittard,Portugal,Eredivisie (NED 1)
6396,Young Wook Kim,350.0,69,silver non-rare,Jeju United,Korea Republic,K League 1 (KOR 1)
6397,Gustav Wikheim,350.0,69,silver non-rare,Al Fateh,Norway,MBS Pro League (SAU 1)
6398,Dimitri Petratos,2000.0,69,silver non-rare,WS Wanderers,Australia,A-League (AUS 1)
6399,Jairo,650.0,69,silver non-rare,HNK Hajduk Split,Brazil,Liga Hrvatska (CRO 1)
6400,Joey Pelupessy,550.0,69,silver non-rare,Giresunspor,Netherlands,Süper Lig (TUR 1)
6401,Casper Nielsen,400.0,69,silver non-rare,Royale Union SG,Denmark,1A Pro League (BEL 1)
6402,Kenji Gorré,500.0,69,silver non-rare,Boavista FC,Curaçao,Liga NOS (POR 1)
6403,Francisco Cerro,350.0,69,silver non-rare,Aldosivi,Argentina,Primera División (ARG 1)
6404,Carl Starfelt,300.0,69,silver non-rare,Celtic,Sweden,Scottish Premiership (SPFL)
6405,Ruben Yttergård Jenssen,250.0,69,silver non-rare,Tromsø IL,Norway,Eliteserien (NOR 1)
6406,Jordan Rhodes,400.0,69,silver non-rare,Huddersfield,Scotland,EFL Championship (ENG 2)
6407,Floyd Ayité,250.0,69,silver non-rare,VAFC,Togo,Ligue 2 (FRA 2)
6408,José Manuel Velázquez,450.0,69,silver non-rare,FC Arouca,Venezuela,Liga NOS (POR 1)
6409,Nahir Besara,250.0,69,silver non-rare,Örebro SK,Sweden,Allsvenskan (SWE 1)
6410,Jorge Zárate,400.0,69,silver rare,Mazatlán FC,Mexico,LIGA BBVA MX (MEX 1)
6411,Ermir Lenjani,300.0,69,silver rare,Grasshoppers,Albania,Raiffeisen Super L. (SUI 1)
6412,Ayoví,350.0,69,silver non-rare,Estudiantes,Ecuador,Primera División (ARG 1)
6413,Marvin Bakalorz,450.0,69,silver rare,MSV Duisburg,Germany,3. Liga (GER 3)
6414,Brandon O'Neill,10000.0,69,silver non-rare,Perth Glory,Australia,A-League (AUS 1)
6415,Dimitris Diamantakos,250.0,69,silver non-rare,HNK Hajduk Split,Greece,Liga Hrvatska (CRO 1)
6416,Andrea Schiavone,550.0,69,silver non-rare,Salernitana,Italy,Serie A TIM
6417,Martín Rodríguez,400.0,69,silver rare,Altay SK,Chile,Süper Lig (TUR 1)
6418,Marcelo Meli,300.0,69,liber silver rare,Racing Club,Argentina,CONMEBOL Libertadores
6419,Nano,300.0,69,silver non-rare,R. Zaragoza,Spain,LaLiga SmartBank (ESP 2)
6420,Sivert Heltne Nilsen,400.0,69,silver non-rare,SK Brann,Norway,Eliteserien (NOR 1)
6421,Nicolás Mazzola,350.0,69,sudamericana silver rare,Arsenal,Argentina,CONMEBOL Sudamericana
